X Z U W THETA OMEGA
1.6321686324427e-06 -0.000933119647451517 1.13345011028566e-06 -0.000647999632762136 60 0
1.64352281147343e-06 -0.000939610893766372 1.13738569758158e-06 -0.000650249630207446 60 0
1.65491634637748e-06 -0.000946124640055635 1.1413212848555e-06 -0.000652499627643901 60 0
1.66634923715465e-06 -0.000952660886319219 1.14525687210743e-06 -0.000654749625071502 60 0
1.67782148380471e-06 -0.000959219632557034 1.1491924593374e-06 -0.000656999622490247 60 0
1.68933308632745e-06 -0.000965800878768993 1.15312804654541e-06 -0.000659249619900137 60 0
1.70088404472265e-06 -0.000972404624955006 1.15706363373147e-06 -0.000661499617301172 60 0
1.71247435899009e-06 -0.000979030871114986 1.1609992208956e-06 -0.000663749614693353 60 0
1.72410402912955e-06 -0.000985679617248843 1.16493480803782e-06 -0.000665999612076677 60 0
1.73577305514082e-06 -0.000992350863356489 1.16887039515813e-06 -0.000668249609451147 60 0
1.74748143702367e-06 -0.000999044609437835 1.17280598225655e-06 -0.000670499606816762 60 0
1.7592291747779e-06 -0.00100576085549279 1.17674156933309e-06 -0.000672749604173522 60 0
1.77101626840327e-06 -0.00101249960152127 1.18067715638776e-06 -0.000674999601521427 60 0
1.78284271789959e-06 -0.00101926084752319 1.18461274342059e-06 -0.000677249598860476 60 0
1.79470852326662e-06 -0.00102604459349845 1.18854833043158e-06 -0.000679499596190671 60 0
1.80661368450415e-06 -0.00103285083944697 1.19248391742074e-06 -0.000681749593512011 60 0
1.81855820161196e-06 -0.00103967958536866 1.1964195043881e-06 -0.000683999590824495 60 0
1.83054207458983e-06 -0.00104653083126343 1.20035509133365e-06 -0.000686249588128124 60 0
1.84256530343755e-06 -0.00105340457713119 1.20429067825743e-06 -0.000688499585422899 60 0
1.8546278881549e-06 -0.00106030082297186 1.20822626515943e-06 -0.000690749582708818 60 0
1.86672982874166e-06 -0.00106721956878534 1.21216185203967e-06 -0.000692999579985882 60 0
1.87887112519762e-06 -0.00107416081457155 1.21609743889817e-06 -0.000695249577254091 60 0
1.89105177752255e-06 -0.00108112456033039 1.22003302573494e-06 -0.000697499574513445 60 0
1.90327178571623e-06 -0.00108811080606178 1.22396861254999e-06 -0.000699749571763944 60 0
1.91553114977846e-06 -0.00109511955176564 1.22790419934333e-06 -0.000701999569005588 60 0
1.92782986970901e-06 -0.00110215079744187 1.23183978611499e-06 -0.000704249566238377 60 0
1.94016794550767e-06 -0.00110920454309038 1.23577537286496e-06 -0.000706499563462311 60 0
1.95254537717421e-06 -0.00111628078871108 1.23971095959328e-06 -0.00070874956067739 60 0
1.96496216470842e-06 -0.00112337953430389 1.24364654629994e-06 -0.000710999557883613 60 0
1.97741830811008e-06 -0.00113050077986872 1.24758213298496e-06 -0.000713249555080982 60 0
1.98991380737897e-06 -0.00113764452540548 1.25151771964836e-06 -0.000715499552269495 60 0
2.00244866251489e-06 -0.00114481077091408 1.25545330629015e-06 -0.000717749549449154 60 0
2.0150228735176e-06 -0.00115199951639443 1.25938889291034e-06 -0.000719999546619957 60 0
2.02763644038689e-06 -0.00115921076184645 1.26332447950895e-06 -0.000722249543781906 60 0
2.04028936312254e-06 -0.00116644450727004 1.26726006608598e-06 -0.000724499540934999 60 0
2.05298164172434e-06 -0.00117370075266512 1.27119565264146e-06 -0.000726749538079237 60 0
2.06571327619207e-06 -0.0011809794980316 1.27513123917539e-06 -0.00072899953521462 60 0
2.0784842665255e-06 -0.00118828074336938 1.2790668256878e-06 -0.000731249532341148 60 0
2.09129461272443e-06 -0.00119560448867839 1.28300241217868e-06 -0.000733499529458821 60 0
2.10414431478863e-06 -0.00120295073395853 1.28693799864806e-06 -0.000735749526567639 60 0
2.11703337271789e-06 -0.00121031947920971 1.29087358509595e-06 -0.000737999523667602 60 0
2.12996178651199e-06 -0.00121771072443185 1.29480917152236e-06 -0.00074024952075871 60 0
2.14292955617071e-06 -0.00122512446962485 1.29874475792731e-06 -0.000742499517840963 60 0
2.15593668169383e-06 -0.00123256071478864 1.3026803443108e-06 -0.00074474951491436 60 0
2.16898316308114e-06 -0.00124001945992311 1.30661593067286e-06 -0.000746999511978903 60 0
2.18206900033242e-06 -0.00124750070502819 1.31055151701349e-06 -0.000749249509034591 60 0
2.19519419344745e-06 -0.00125500445010377 1.31448710333271e-06 -0.000751499506081423 60 0
2.20835874242601e-06 -0.00126253069514978 1.31842268963054e-06 -0.0007537495031194 60 0
2.22156264726788e-06 -0.00127007944016613 1.32235827590698e-06 -0.000755999500148523 60 0
2.23480590797286e-06 -0.00127765068515272 1.32629386216204e-06 -0.00075824949716879 60 0
2.24808852454071e-06 -0.00128524443010947 1.33022944839575e-06 -0.000760499494180202 60 0
2.26141049697122e-06 -0.0012928606750363 1.33416503460812e-06 -0.000762749491182759 60 0
2.27477182526418e-06 -0.0013004994199331 1.33810062079915e-06 -0.000764999488176461 60 0
2.28817250941937e-06 -0.0013081606647998 1.34203620696887e-06 -0.000767249485161308 60 0
2.30161254943656e-06 -0.00131584440963629 1.34597179311728e-06 -0.0007694994821373 60 0
2.31509194531555e-06 -0.00132355065444251 1.3499073792444e-06 -0.000771749479104437 60 0
2.3286106970561e-06 -0.00133127939921835 1.35384296535025e-06 -0.000773999476062719 60 0
2.34216880465802e-06 -0.00133903064396373 1.35777855143483e-06 -0.000776249473012146 60 0
2.35576626812107e-06 -0.00134680438867857 1.36171413749815e-06 -0.000778499469952718 60 0
2.36940308744504e-06 -0.00135460063336276 1.36564972354024e-06 -0.000780749466884434 60 0
2.38307926262971e-06 -0.00136241937801622 1.36958530956111e-06 -0.000782999463807296 60 0
2.39679479367487e-06 -0.00137026062263887 1.37352089556076e-06 -0.000785249460721302 60 0
2.4105496805803e-06 -0.00137812436723062 1.37745648153922e-06 -0.000787499457626454 60 0
2.42434392334578e-06 -0.00138601061179137 1.38139206749649e-06 -0.00078974945452275 60 0
2.43817752197108e-06 -0.00139391935632104 1.38532765343259e-06 -0.000791999451410191 60 0
2.452050476456e-06 -0.00140185060081955 1.38926323934753e-06 -0.000794249448288778 60 0
2.46596278680032e-06 -0.00140980434528679 1.39319882524133e-06 -0.000796499445158509 60 0
2.47991445300382e-06 -0.00141778058972269 1.39713441111399e-06 -0.000798749442019385 60 0
2.49390547506627e-06 -0.00142577933412715 1.40106999696554e-06 -0.000800999438871406 60 0
2.50793585298747e-06 -0.00143380057850008 1.40500558279598e-06 -0.000803249435714572 60 0
2.5220055867672e-06 -0.00144184432284141 1.40894116860533e-06 -0.000805499432548883 60 0
2.53611467640523e-06 -0.00144991056715103 1.41287675439361e-06 -0.000807749429374339 60 0
2.55026312190135e-06 -0.00145799931142886 1.41681234016082e-06 -0.00080999942619094 60 0
2.56445092325535e-06 -0.00146611055567482 1.42074792590697e-06 -0.000812249422998685 60 0
2.578678080467e-06 -0.00147424429988881 1.42468351163209e-06 -0.000814499419797576 60 0
2.59294459353609e-06 -0.00148240054407074 1.42861909733619e-06 -0.000816749416587612 60 0
2.60725046246239e-06 -0.00149057928822053 1.43255468301927e-06 -0.000818999413368792 60 0
2.6215956872457e-06 -0.00149878053233809 1.43649026868136e-06 -0.000821249410141118 60 0
2.63598026788579e-06 -0.00150700427642332 1.44042585432246e-06 -0.000823499406904588 60 0
2.65040420438245e-06 -0.00151525052047615 1.44436143994259e-06 -0.000825749403659204 60 0
2.66486749673545e-06 -0.00152351926449647 1.44829702554176e-06 -0.000827999400404964 60 0
2.67937014494459e-06 -0.00153181050848422 1.45223261111999e-06 -0.000830249397141869 60 0
2.69391214900964e-06 -0.00154012425243928 1.45616819667728e-06 -0.000832499393869919 60 0
2.70849350893038e-06 -0.00154846049636158 1.46010378221366e-06 -0.000834749390589114 60 0
2.7231142247066e-06 -0.00155681924025103 1.46403936772913e-06 -0.000836999387299455 60 0
2.73777429633808e-06 -0.00156520048410754 1.46797495322371e-06 -0.000839249384000939 60 0
2.7524737238246e-06 -0.00157360422793102 1.47191053869742e-06 -0.000841499380693569 60 0
2.76721250716595e-06 -0.00158203047172138 1.47584612415025e-06 -0.000843749377377344 60 0
2.78199064636191e-06 -0.00159047921547854 1.47978170958224e-06 -0.000845999374052264 60 0
2.79680814141225e-06 -0.0015989504592024 1.48371729499339e-06 -0.000848249370718329 60 0
2.81166499231676e-06 -0.00160744420289288 1.48765288038371e-06 -0.000850499367375539 60 0
2.82656119907523e-06 -0.00161596044654988 1.49158846575323e-06 -0.000852749364023893 60 0
2.84149676168743e-06 -0.00162449919017332 1.49552405110194e-06 -0.000854999360663393 60 0
2.85647168015316e-06 -0.00163306043376312 1.49945963642987e-06 -0.000857249357294037 60 0
2.87148595447218e-06 -0.00164164417731917 1.50339522173703e-06 -0.000859499353915827 60 0
2.88653958464428e-06 -0.0016502504208414 1.50733080702343e-06 -0.000861749350528761 60 0
2.90163257066925e-06 -0.00165887916432972 1.51126639228908e-06 -0.00086399934713284 60 0
2.91676491254687e-06 -0.00166753040778403 1.51520197753401e-06 -0.000866249343728064 60 0
2.93193661027691e-06 -0.00167620415120425 1.51913756275821e-06 -0.000868499340314433 60 0
2.94714766385917e-06 -0.00168490039459029 1.52307314796171e-06 -0.000870749336891948 60 0
2.96239807329342e-06 -0.00169361913794206 1.52700873314452e-06 -0.000872999333460607 60 0
2.97768783857945e-06 -0.00170236038125947 1.53094431830665e-06 -0.000875249330020411 60 0
2.99301695971704e-06 -0.00171112412454244 1.53487990344812e-06 -0.000877499326571359 60 0
3.00838543670597e-06 -0.00171991036779087 1.53881548856893e-06 -0.000879749323113453 60 0
3.02379326954602e-06 -0.00172871911100468 1.54275107366911e-06 -0.000881999319646692 60 0
3.03924045823698e-06 -0.00173755035418377 1.54668665874866e-06 -0.000884249316171076 60 0
3.05472700277862e-06 -0.00174640409732807 1.5506222438076e-06 -0.000886499312686605 60 0
3.07025290317074e-06 -0.00175528034043747 1.55455782884594e-06 -0.000888749309193278 60 0
3.0858181594131e-06 -0.0017641790835119 1.5584934138637e-06 -0.000890999305691097 60 0
3.10142277150551e-06 -0.00177310032655127 1.56242899886088e-06 -0.00089324930218006 60 0
3.11706673944773e-06 -0.00178204406955547 1.56636458383751e-06 -0.000895499298660169 60 0
3.13275006323954e-06 -0.00179101031252444 1.57030016879359e-06 -0.000897749295131422 60 0
3.14847274288075e-06 -0.00179999905545807 1.57423575372914e-06 -0.00089999929159382 60 0
3.16423477837111e-06 -0.00180901029835628 1.57817133864417e-06 -0.000902249288047363 60 0
3.18003616971042e-06 -0.00181804404121899 1.5821069235387e-06 -0.000904499284492052 60 0
3.19587691689846e-06 -0.0018271002840461 1.58604250841273e-06 -0.000906749280927885 60 0
3.21175701993501e-06 -0.00183617902683752 1.58997809326629e-06 -0.000908999277354863 60 0
3.22767647881985e-06 -0.00184528026959316 1.59391367809938e-06 -0.000911249273772986 60 0
3.24363529355277e-06 -0.00185440401231295 1.59784926291202e-06 -0.000913499270182254 60 0
3.25963346413354e-06 -0.00186355025499678 1.60178484770423e-06 -0.000915749266582667 60 0
3.27567099056196e-06 -0.00187271899764457 1.605720432476e-06 -0.000917999262974224 60 0
3.2917478728378e-06 -0.00188191024025623 1.60965601722737e-06 -0.000920249259356927 60 0
3.30786411096084e-06 -0.00189112398283168 1.61359160195833e-06 -0.000922499255730775 60 0
3.32401970493087e-06 -0.00190036022537082 1.61752718666892e-06 -0.000924749252095768 60 0
3.34021465474767e-06 -0.00190961896787356 1.62146277135913e-06 -0.000926999248451905 60 0
3.35644896041101e-06 -0.00191890021033983 1.62539835602898e-06 -0.000929249244799188 60 0
3.3727226219207e-06 -0.00192820395276952 1.62933394067849e-06 -0.000931499241137615 60 0
3.3890356392765e-06 -0.00193753019516255 1.63326952530766e-06 -0.000933749237467188 60 0
3.40538801247819e-06 -0.00194687893751883 1.63720510991652e-06 -0.000935999233787905 60 0
3.42177974152557e-06 -0.00195625017983828 1.64114069450507e-06 -0.000938249230099767 60 0
3.43821082641841e-06 -0.0019656439221208 1.64507627907333e-06 -0.000940499226402774 60 0
3.4546812671565e-06 -0.0019750601643663 1.64901186362131e-06 -0.000942749222696926 60 0
3.47119106373961e-06 -0.00198449890657471 1.65294744814903e-06 -0.000944999218982223 60 0
3.48774021616753e-06 -0.00199396014874592 1.65688303265649e-06 -0.000947249215258666 60 0
3.50432872444005e-06 -0.00200344389087985 1.66081861714372e-06 -0.000949499211526252 60 0
3.52095658855694e-06 -0.00201295013297641 1.66475420161072e-06 -0.000951749207784984 60 0
3.53762380851798e-06 -0.00202247887503552 1.66868978605751e-06 -0.000953999204034861 60 0
3.55433038432297e-06 -0.00203203011705708 1.6726253704841e-06 -0.000956249200275883 60 0
3.57107631597167e-06 -0.00204160385904101 1.67656095489051e-06 -0.00095849919650805 60 0
3.58786160346388e-06 -0.00205120010098721 1.68049653927674e-06 -0.000960749192731361 60 0
3.60468624679938e-06 -0.00206081884289561 1.68443212364282e-06 -0.000962999188945818 60 0
3.62155024597794e-06 -0.0020704600847661 1.68836770798875e-06 -0.000965249185151419 60 0
3.63845360099935e-06 -0.0020801238265986 1.69230329231455e-06 -0.000967499181348166 60 0
3.6553963118634e-06 -0.00208981006839303 1.69623887662023e-06 -0.000969749177536057 60 0
3.67237837856986e-06 -0.00209951881014929 1.70017446090581e-06 -0.000971999173715094 60 0
3.68939980111851e-06 -0.0021092500518673 1.70411004517129e-06 -0.000974249169885275 60 0
3.70646057950915e-06 -0.00211900379354697 1.70804562941669e-06 -0.000976499166046601 60 0
3.72356071374155e-06 -0.00212878003518821 1.71198121364203e-06 -0.000978749162199072 60 0
3.74070020381549e-06 -0.00213857877679092 1.71591679784732e-06 -0.000980999158342689 60 0
3.75787904973076e-06 -0.00214840001835503 1.71985238203257e-06 -0.000983249154477449 60 0
3.77509725148714e-06 -0.00215824375988044 1.7237879661978e-06 -0.000985499150603355 60 0
3.79235480908441e-06 -0.00216811000136707 1.72772355034301e-06 -0.000987749146720406 60 0
3.80965172252235e-06 -0.00217799874281482 1.73165913446822e-06 -0.000989999142828602 60 0
3.82698799180075e-06 -0.00218790998422361 1.73559471857345e-06 -0.000992249138927943 60 0
3.84436361691938e-06 -0.00219784372559335 1.73953030265871e-06 -0.000994499135018429 60 0
3.86177859787804e-06 -0.00220779996692395 1.74346588672401e-06 -0.00099674913110006 60 0
3.8792329346765e-06 -0.00221777870821532 1.74740147076936e-06 -0.000998999127172835 60 0
3.89672662731454e-06 -0.00222777994946738 1.75133705479478e-06 -0.00100124912323676 60 0
3.91425967579195e-06 -0.00223780369068003 1.75527263880028e-06 -0.00100349911929182 60 0
3.93183208010851e-06 -0.00224784993185318 1.75920822278588e-06 -0.00100574911533803 60 0
3.949443840264e-06 -0.00225791867298676 1.76314380675159e-06 -0.00100799911137539 60 0
3.9670949562582e-06 -0.00226800991408066 1.76707939069741e-06 -0.00101024910740389 60 0
3.9847854280909e-06 -0.00227812365513481 1.77101497462337e-06 -0.00101249910342353 60 0
4.00251525576188e-06 -0.0022882598961491 1.77495055852948e-06 -0.00101474909943432 60 0
4.02028443927092e-06 -0.00229841863712346 1.77888614241575e-06 -0.00101699909543626 60 0
4.0380929786178e-06 -0.0023085998780578 1.7828217262822e-06 -0.00101924909142934 60 0
4.05594087380231e-06 -0.00231880361895202 1.78675731012883e-06 -0.00102149908741356 60 0
4.07382812482422e-06 -0.00232902985980604 1.79069289395567e-06 -0.00102374908338893 60 0
4.09175473168333e-06 -0.00233927860061977 1.79462847776272e-06 -0.00102599907935545 60 0
4.10972069437941e-06 -0.00234954984139312 1.79856406155e-06 -0.00102824907531311 60 0
4.12772601291229e-06 -0.002359843582126 1.80249964531752e-06 -0.00103049907126191 60 0
4.14577068728178e-06 -0.00237015982281833 1.80643522906529e-06 -0.00103274906720186 60 0
4.16385471748772e-06 -0.00238049856347001 1.81037081279333e-06 -0.00103499906313296 60 0
4.18197810352991e-06 -0.00239085980408096 1.81430639650165e-06 -0.0010372490590552 60 0
4.20014084540819e-06 -0.00240124354465108 1.81824198019027e-06 -0.00103949905496858 60 0
4.21834294312237e-06 -0.0024116497851803 1.8221775638592e-06 -0.00104174905087311 60 0
4.23658439667229e-06 -0.00242207852566852 1.82611314750844e-06 -0.00104399904676879 60 0
4.25486520605775e-06 -0.00243252976611564 1.83004873113803e-06 -0.0010462490426556 60 0
4.27318537127858e-06 -0.0024430035065216 1.83398431474796e-06 -0.00104849903853357 60 0
4.29154489233461e-06 -0.00245349974688629 1.83791989833825e-06 -0.00105074903440268 60 0
4.30994376922566e-06 -0.00246401848720962 1.84185548190891e-06 -0.00105299903026293 60 0
4.32838200195155e-06 -0.00247455972749152 1.84579106545997e-06 -0.00105524902611433 60 0
4.34685959051209e-06 -0.00248512346773188 1.84972664899142e-06 -0.00105749902195688 60 0
4.36537653490712e-06 -0.00249570970793062 1.85366223250329e-06 -0.00105974901779057 60 0
4.38393283513646e-06 -0.00250631844808766 1.85759781599559e-06 -0.0010619990136154 60 0
4.40252849119993e-06 -0.0025169496882029 1.86153339946833e-06 -0.00106424900943138 60 0
4.42116350309734e-06 -0.00252760342827626 1.86546898292152e-06 -0.0010664990052385 60 0
4.43983787082853e-06 -0.00253827966830764 1.86940456635518e-06 -0.00106874900103677 60 0
4.45855159439332e-06 -0.00254897840829696 1.87334014976932e-06 -0.00107099899682618 60 0
4.47730467379152e-06 -0.00255969964824414 1.87727573316396e-06 -0.00107324899260674 60 0
4.49609710902296e-06 -0.00257044338814907 1.8812113165391e-06 -0.00107549898837845 60 0
4.51492890008747e-06 -0.00258120962801167 1.88514689989477e-06 -0.0010777489841413 60 0
4.53380004698486e-06 -0.00259199836783186 1.88908248323097e-06 -0.00107999897989529 60 0
4.55271054971495e-06 -0.00260280960760955 1.89301806654772e-06 -0.00108224897564043 60 0
4.57166040827758e-06 -0.00261364334734464 1.89695364984503e-06 -0.00108449897137671 60 0
4.59064962267255e-06 -0.00262449958703705 1.90088923312291e-06 -0.00108674896710414 60 0
4.6096781928997e-06 -0.0026353783266867 1.90482481638138e-06 -0.00108899896282271 60 0
4.62874611895884e-06 -0.00264627956629348 1.90876039962046e-06 -0.00109124895853243 60 0
4.64785340084981e-06 -0.00265720330585731 1.91269598284014e-06 -0.00109349895423329 60 0
4.66700003857241e-06 -0.00266814954537811 1.91663156604046e-06 -0.0010957489499253 60 0
4.68618603212647e-06 -0.00267911828485579 1.92056714922142e-06 -0.00109799894560846 60 0
4.70541138151182e-06 -0.00269010952429025 1.92450273238303e-06 -0.00110024894128275 60 0
4.72467608672828e-06 -0.00270112326368142 1.92843831552531e-06 -0.0011024989369482 60 0
4.74398014777566e-06 -0.00271215950302919 1.93237389864827e-06 -0.00110474893260478 60 0
4.7633235646538e-06 -0.00272321824233348 1.93630948175192e-06 -0.00110699892825252 60 0
4.78270633736251e-06 -0.00273429948159421 1.94024506483628e-06 -0.00110924892389139 60 0
4.80212846590162e-06 -0.00274540322081128 1.94418064790137e-06 -0.00111149891952142 60 0
4.82158995027095e-06 -0.00275652945998461 1.94811623094718e-06 -0.00111374891514259 60 0
4.84109079047031e-06 -0.0027676781991141 1.95205181397375e-06 -0.0011159989107549 60 0
4.86063098649954e-06 -0.00277884943819967 1.95598739698108e-06 -0.00111824890635836 60 0
4.88021053835846e-06 -0.00279004317724124 1.95992297996918e-06 -0.00112049890195296 60 0
4.89982944604688e-06 -0.0028012594162387 1.96385856293806e-06 -0.00112274889753871 60 0
4.91948770956463e-06 -0.00281249815519198 1.96779414588775e-06 -0.0011249988931156 60 0
